mes,numero,dia_semana,dia_num,nombre_cliente,apellido_cliente,agencia,tipo_pasapalo,cantidad,costo_unitario,precio_por_pasapalo,total_a_pagar,ubicacion_agencia,mantenimiento_agencia
febrero,1469,lunes,15,Juan,Rodriguez,el exito,3,86,1.69,4.74,407.64,cucuta,771
febrero,7401,sabado,14,Lucas,Sanchez,el exito,4,81,1.8,4.88,395.28,cucuta,771
enero,6790,domingo,2,Sofía,Jimenez,el exito,6,93,0.65,4.25,395.25,valencia,562
enero,1876,domingo,1,Lucas,Lopez,el exito,5,87,1.23,1.96,170.52,cucuta,562
marzo,1879,domingo,19,Pedro,Garcia,el exito,2,74,0.83,3.38,250.12,caracas,756
enero,9632,jueves,11,Isabella,Soto,el exito,4,72,1.8,4.88,351.36,caracas,562
enero,8472,jueves,23,Andrea,Torres,el exito,5,3,1.23,1.96,5.88,cucuta,562
enero,6136,lunes,16,Andrea,Soto,el exito,0,16,1.25,3.24,51.84,cucuta,562
enero,6630,jueves,10,Mia,Martinez,el exito,2,41,0.83,3.38,138.58,cucuta,562
enero,9178,viernes,28,Isabella,Lopez,el exito,1,2,0.87,4.34,8.68,caracas,562
febrero,2962,sabado,15,Andrea,Garcia,el exito,0,72,1.25,3.24,233.28,valencia,771
febrero,3307,viernes,9,Mia,Gonzalez,el exito,7,59,0.52,4.78,282.02,caracas,771
enero,9632,domingo,22,Isabella,Soto,el exito,0,77,1.25,3.24,249.48,valencia,562
enero,4309,martes,7,Valentina,Torres,el exito,2,57,0.83,3.38,192.66,caracas,562
febrero,6047,viernes,13,Valentina,Perez,el exito,1,93,0.87,4.34,403.62,valencia,771
febrero,7401,domingo,1,Lucas,Sanchez,el exito,2,26,0.83,3.38,87.88,san cristobal,771
enero,9619,viernes,8,Miguel,Jimenez,el exito,4,89,1.8,4.88,434.32,valencia,562
febrero,9728,viernes,19,Juan,Jimenez,el exito,1,50,0.87,4.34,217.0,san cristobal,771
marzo,4053,jueves,9,Isabella,Martinez,el exito,2,60,0.83,3.38,202.8,san cristobal,756
marzo,8980,domingo,10,Valentina,Lopez,el exito,2,82,0.83,3.38,277.16,caracas,756
febrero,6843,sabado,26,Andrea,Lopez,el exito,7,41,0.52,4.78,195.98,caracas,771
febrero,2531,miercoles,15,Lucas,Torres,el exito,3,98,1.69,4.74,464.52,san cristobal,771
febrero,4235,domingo,2,Mia,Lopez,el exito,7,60,0.52,4.78,286.8,valencia,771
marzo,1645,miercoles,24,Juan,Garcia,el exito,2,85,0.83,3.38,287.3,caracas,756
enero,3633,martes,20,Pedro,Rodriguez,el exito,6,9,0.65,4.25,38.25,cucuta,562
febrero,5815,jueves,26,Lucas,Soto,el exito,3,41,1.69,4.74,194.34,valencia,771
enero,1212,sabado,19,Miguel,Rodriguez,el exito,6,49,0.65,4.25,208.25,san cristobal,562
enero,6025,martes,8,Samantha,Garcia,el exito,7,74,0.52,4.78,353.72,caracas,562
marzo,9184,miercoles,17,Isabella,Torres,el exito,7,62,0.52,4.78,296.36,san cristobal,756
marzo,4179,martes,1,Valentina,Jimenez,el exito,6,13,0.65,4.25,55.25,san cristobal,756
febrero,1125,domingo,8,Samantha,Sanchez,la prosperidad,0,7,1.25,3.24,22.68,cucuta,519
marzo,8778,miercoles,10,Samantha,Perez,la prosperidad,5,92,1.23,1.96,180.32,caracas,672
enero,8326,viernes,8,Sofía,Garcia,la prosperidad,0,90,1.25,3.24,291.6,valencia,770
enero,3168,sabado,15,Samantha,Torres,la prosperidad,4,30,1.8,4.88,146.4,cucuta,770
marzo,7242,sabado,20,Lucas,Jimenez,la prosperidad,1,59,0.87,4.34,256.06,cucuta,672
febrero,7328,martes,27,Juan,Soto,la prosperidad,1,2,0.87,4.34,8.68,valencia,519
enero,7401,viernes,16,Lucas,Sanchez,la prosperidad,3,50,1.69,4.74,237.0,cucuta,770
enero,7751,jueves,8,Mia,Garcia,la prosperidad,0,90,1.25,3.24,291.6,cucuta,770
enero,4521,domingo,11,Isabella,Sanchez,la prosperidad,5,87,1.23,1.96,170.52,valencia,770
marzo,7118,jueves,21,Pedro,Perez,la prosperidad,3,78,1.69,4.74,369.72,caracas,672
marzo,4530,sabado,14,Sofía,Rodriguez,la prosperidad,6,22,0.65,4.25,93.5,cucuta,672
marzo,7618,miercoles,27,Pedro,Soto,la prosperidad,6,68,0.65,4.25,289.0,cucuta,672
febrero,2977,viernes,16,Valentina,Rodriguez,la prosperidad,4,55,1.8,4.88,268.4,san cristobal,519
enero,1589,miercoles,5,Andrea,Martinez,la prosperidad,0,83,1.25,3.24,268.92,caracas,770
enero,8182,sabado,23,Juan,Torres,la prosperidad,5,68,1.23,1.96,133.28,cucuta,770
enero,7328,lunes,24,Juan,Soto,la prosperidad,6,53,0.65,4.25,225.25,valencia,770
febrero,8452,martes,5,Mia,Torres,la prosperidad,7,64,0.52,4.78,305.92,caracas,519
marzo,2650,domingo,2,Andrea,Jimenez,la prosperidad,7,8,0.52,4.78,38.24,cucuta,672
enero,9178,lunes,29,Isabella,Lopez,la prosperidad,3,78,1.69,4.74,369.72,valencia,770
febrero,8980,lunes,26,Valentina,Lopez,la prosperidad,6,76,0.65,4.25,323.0,san cristobal,519
febrero,8023,martes,14,Valentina,Sanchez,la prosperidad,0,94,1.25,3.24,304.56,san cristobal,519
marzo,2011,viernes,21,Miguel,Sanchez,la prosperidad,7,66,0.52,4.78,315.48,valencia,672
febrero,1953,jueves,17,Isabella,Jimenez,la prosperidad,4,55,1.8,4.88,268.4,caracas,519
febrero,7242,jueves,6,Lucas,Jimenez,la prosperidad,5,95,1.23,1.96,186.2,valencia,519
enero,2743,martes,9,Miguel,Perez,la prosperidad,6,62,0.65,4.25,263.5,valencia,770
enero,9619,miercoles,4,Miguel,Jimenez,la prosperidad,4,79,1.8,4.88,385.52,caracas,770
febrero,2977,viernes,28,Valentina,Rodriguez,la prosperidad,0,16,1.25,3.24,51.84,cucuta,519
enero,4712,martes,23,Pedro,Gonzalez,la prosperidad,4,65,1.8,4.88,317.2,caracas,770
marzo,8247,martes,24,Sofía,Gonzalez,la prosperidad,7,96,0.52,4.78,458.88,valencia,672
marzo,6630,viernes,4,Mia,Martinez,la prosperidad,6,32,0.65,4.25,136.0,cucuta,672
febrero,1953,jueves,27,Isabella,Jimenez,la prosperidad,4,50,1.8,4.88,244.0,cucuta,519
enero,1656,domingo,1,Andrea,Perez,la prosperidad,5,96,1.23,1.96,188.16,san cristobal,770
marzo,2743,viernes,23,Miguel,Perez,la prosperidad,5,94,1.23,1.96,184.24,caracas,672
febrero,7751,lunes,15,Mia,Garcia,la prosperidad,7,32,0.52,4.78,152.96,caracas,519
febrero,4179,viernes,21,Valentina,Jimenez,la prosperidad,5,83,1.23,1.96,162.68,san cristobal,519
febrero,1244,lunes,8,Valentina,Garcia,la prosperidad,1,81,0.87,4.34,351.54,caracas,519
marzo,9178,miercoles,5,Isabella,Lopez,la prosperidad,2,88,0.83,3.38,297.44,valencia,672
enero,1656,jueves,9,Andrea,Perez,la prosperidad,4,62,1.8,4.88,302.56,caracas,770
marzo,6790,viernes,8,Sofía,Jimenez,la prosperidad,2,23,0.83,3.38,77.74,valencia,672
febrero,7305,martes,12,Miguel,Garcia,la prosperidad,3,85,1.69,4.74,402.9,cucuta,519
enero,5774,miercoles,24,Mia,Rodriguez,la prosperidad,3,73,1.69,4.74,346.02,valencia,770
marzo,8980,martes,5,Valentina,Lopez,la prosperidad,7,10,0.52,4.78,47.8,valencia,672
febrero,7955,viernes,3,Pedro,Sanchez,la prosperidad,3,99,1.69,4.74,469.26,valencia,519
febrero,9499,domingo,22,Isabella,Rodriguez,la prosperidad,3,65,1.69,4.74,308.1,valencia,519
enero,2678,miercoles,23,Andrea,Sanchez,la prosperidad,7,41,0.52,4.78,195.98,valencia,770
febrero,8377,martes,6,Mia,Jimenez,la prosperidad,2,14,0.83,3.38,47.32,valencia,519
marzo,6333,jueves,2,Isabella,Garcia,la prosperidad,6,76,0.65,4.25,323.0,san cristobal,672
marzo,6025,sabado,1,Samantha,Garcia,la prosperidad,0,2,1.25,3.24,6.48,cucuta,672
enero,2962,martes,20,Andrea,Garcia,la prosperidad,7,11,0.52,4.78,52.58,san cristobal,770
enero,1589,sabado,6,Andrea,Martinez,la prosperidad,5,5,1.23,1.96,9.8,san cristobal,770
enero,5368,domingo,23,Miguel,Gonzalez,la gracia,1,73,0.87,4.34,316.82,san cristobal,563
febrero,6047,miercoles,20,Valentina,Perez,la gracia,3,79,1.69,4.74,374.46,valencia,597
marzo,9619,martes,3,Miguel,Jimenez,la gracia,7,16,0.52,4.78,76.48,cucuta,728
enero,6715,domingo,8,Lucas,Perez,la gracia,4,39,1.8,4.88,190.32,san cristobal,563
marzo,1788,sabado,27,Miguel,Torres,la gracia,4,9,1.8,4.88,43.92,cucuta,728
enero,6843,miercoles,27,Andrea,Lopez,la gracia,3,92,1.69,4.74,436.08,caracas,563
febrero,6790,sabado,1,Sofía,Jimenez,la gracia,3,32,1.69,4.74,151.68,cucuta,597
febrero,7618,miercoles,20,Pedro,Soto,la gracia,5,93,1.23,1.96,182.28,valencia,597
febrero,1067,jueves,6,Lucas,Garcia,la gracia,1,64,0.87,4.34,277.76,cucuta,597
enero,6023,domingo,11,Lucas,Martinez,la gracia,1,21,0.87,4.34,91.14,san cristobal,563
enero,2962,lunes,4,Andrea,Garcia,la gracia,1,27,0.87,4.34,117.18,valencia,563
febrero,7242,martes,28,Lucas,Jimenez,la gracia,7,90,0.52,4.78,430.2,cucuta,597
marzo,8517,jueves,12,Mia,Soto,la gracia,6,47,0.65,4.25,199.75,san cristobal,728
marzo,1656,viernes,24,Andrea,Perez,la gracia,3,25,1.69,4.74,118.5,caracas,728
enero,6091,sabado,13,Samantha,Jimenez,la gracia,0,65,1.25,3.24,210.6,caracas,563
marzo,6023,lunes,30,Lucas,Martinez,la gracia,3,64,1.69,4.74,303.36,valencia,728
enero,1125,domingo,2,Samantha,Sanchez,la gracia,5,82,1.23,1.96,160.72,san cristobal,563
enero,9184,martes,9,Isabella,Torres,la gracia,7,76,0.52,4.78,363.28,san cristobal,563
enero,2977,jueves,5,Valentina,Rodriguez,la gracia,0,74,1.25,3.24,239.76,caracas,563
febrero,1887,martes,18,Pedro,Lopez,la gracia,4,62,1.8,4.88,302.56,san cristobal,597
marzo,4530,jueves,1,Sofía,Rodriguez,la gracia,7,53,0.52,4.78,253.34,cucuta,728
enero,9184,sabado,29,Isabella,Torres,la gracia,5,49,1.23,1.96,96.04,san cristobal,563
enero,2519,martes,17,Mia,Perez,la gracia,1,54,0.87,4.34,234.36,caracas,563
enero,7401,martes,11,Lucas,Sanchez,la gracia,2,70,0.83,3.38,236.6,cucuta,563
enero,8980,domingo,28,Valentina,Lopez,la gracia,0,40,1.25,3.24,129.6,san cristobal,563
marzo,3289,viernes,18,Pedro,Martinez,la gracia,1,81,0.87,4.34,351.54,valencia,728
marzo,4530,lunes,23,Sofía,Rodriguez,la gracia,0,97,1.25,3.24,314.28,cucuta,728
marzo,4179,miercoles,11,Valentina,Jimenez,la gracia,5,88,1.23,1.96,172.48,valencia,728
enero,2531,sabado,24,Lucas,Torres,la gracia,1,64,0.87,4.34,277.76,san cristobal,563
febrero,9401,jueves,6,Sofía,Soto,la gracia,1,69,0.87,4.34,299.46,valencia,597
febrero,4053,domingo,3,Isabella,Martinez,la gracia,5,52,1.23,1.96,101.92,caracas,597
marzo,8376,sabado,24,Samantha,Gonzalez,la gracia,0,35,1.25,3.24,113.4,caracas,728
marzo,1244,sabado,7,Valentina,Garcia,la gracia,1,38,0.87,4.34,164.92,san cristobal,728
enero,8377,miercoles,20,Mia,Jimenez,la gracia,0,34,1.25,3.24,110.16,caracas,563
marzo,1589,domingo,14,Andrea,Martinez,la gracia,6,6,0.65,4.25,25.5,caracas,728
marzo,1212,martes,25,Miguel,Rodriguez,la gracia,3,65,1.69,4.74,308.1,valencia,728
febrero,4530,miercoles,10,Sofía,Rodriguez,la gracia,5,26,1.23,1.96,50.96,san cristobal,597
febrero,2531,sabado,25,Lucas,Torres,la gracia,6,5,0.65,4.25,21.25,san cristobal,597
marzo,9771,jueves,23,Valentina,Martinez,la gracia,3,92,1.69,4.74,436.08,cucuta,728
febrero,2743,domingo,13,Miguel,Perez,la gracia,4,63,1.8,4.88,307.44,valencia,597
marzo,7618,jueves,26,Pedro,Soto,la gracia,5,46,1.23,1.96,90.16,san cristobal,728
febrero,8247,sabado,25,Sofía,Gonzalez,la gracia,4,16,1.8,4.88,78.08,caracas,597
marzo,4309,domingo,23,Valentina,Torres,la gracia,0,27,1.25,3.24,87.48,cucuta,728
marzo,7522,viernes,15,Samantha,Soto,la gracia,3,42,1.69,4.74,199.08,san cristobal,728
enero,5368,martes,6,Miguel,Gonzalez,la gracia,6,75,0.65,4.25,318.75,caracas,563
febrero,6136,lunes,12,Andrea,Soto,la gracia,3,27,1.69,4.74,127.98,caracas,597
febrero,1886,miercoles,17,Juan,Lopez,la gracia,5,22,1.23,1.96,43.12,caracas,597
enero,9771,domingo,7,Valentina,Martinez,la gracia,2,16,0.83,3.38,54.08,cucuta,563
febrero,9632,domingo,22,Isabella,Soto,la gracia,1,17,0.87,4.34,73.78,valencia,597
enero,7242,viernes,18,Lucas,Jimenez,la gracia,7,82,0.52,4.78,391.96,valencia,563
marzo,2962,lunes,16,Andrea,Garcia,el triunfo,5,40,1.23,1.96,78.4,san cristobal,706
enero,6270,viernes,5,Sofía,Sanchez,el triunfo,6,98,0.65,4.25,416.5,valencia,624
marzo,1378,miercoles,18,Andrea,Rodriguez,el triunfo,6,99,0.65,4.25,420.75,valencia,706
marzo,7819,sabado,14,Mia,Sanchez,el triunfo,5,21,1.23,1.96,41.16,cucuta,706
marzo,1887,martes,19,Pedro,Lopez,el triunfo,2,55,0.83,3.38,185.9,caracas,706
febrero,4530,lunes,28,Sofía,Rodriguez,el triunfo,3,97,1.69,4.74,459.78,caracas,567
febrero,2977,lunes,22,Valentina,Rodriguez,el triunfo,3,16,1.69,4.74,75.84,san cristobal,567
febrero,2678,jueves,7,Andrea,Sanchez,el triunfo,6,47,0.65,4.25,199.75,caracas,567
enero,8326,martes,18,Sofía,Garcia,el triunfo,3,2,1.69,4.74,9.48,valencia,624
marzo,4516,martes,8,Samantha,Lopez,el triunfo,4,40,1.8,4.88,195.2,caracas,706
enero,8697,miercoles,10,Sofía,Lopez,el triunfo,6,27,0.65,4.25,114.75,caracas,624
enero,1887,viernes,14,Pedro,Lopez,el triunfo,3,59,1.69,4.74,279.66,cucuta,624
enero,1735,martes,12,Miguel,Soto,el triunfo,6,78,0.65,4.25,331.5,caracas,624
marzo,3289,viernes,9,Pedro,Martinez,el triunfo,1,76,0.87,4.34,329.84,valencia,706
febrero,7171,jueves,22,Sofía,Martinez,el triunfo,6,55,0.65,4.25,233.75,valencia,567
enero,1469,martes,1,Juan,Rodriguez,el triunfo,4,96,1.8,4.88,468.48,san cristobal,624
marzo,9619,miercoles,1,Miguel,Jimenez,el triunfo,0,3,1.25,3.24,9.72,cucuta,706
febrero,2962,lunes,6,Andrea,Garcia,el triunfo,6,6,0.65,4.25,25.5,cucuta,567
enero,7618,viernes,17,Pedro,Soto,el triunfo,1,40,0.87,4.34,173.6,cucuta,624
marzo,6333,martes,27,Isabella,Garcia,el triunfo,4,25,1.8,4.88,122.0,san cristobal,706
febrero,9771,sabado,7,Valentina,Martinez,el triunfo,4,89,1.8,4.88,434.32,cucuta,567
marzo,7751,domingo,23,Mia,Garcia,el triunfo,4,95,1.8,4.88,463.6,san cristobal,706
enero,6047,martes,25,Valentina,Perez,el triunfo,6,7,0.65,4.25,29.75,valencia,624
marzo,8240,lunes,8,Juan,Gonzalez,el triunfo,5,72,1.23,1.96,141.12,san cristobal,706
febrero,8247,jueves,27,Sofía,Gonzalez,el triunfo,4,49,1.8,4.88,239.12,cucuta,567
marzo,2608,lunes,18,Valentina,Gonzalez,el triunfo,3,55,1.69,4.74,260.7,cucuta,706
enero,8452,viernes,24,Mia,Torres,el triunfo,4,88,1.8,4.88,429.44,valencia,624
enero,2650,miercoles,16,Andrea,Jimenez,el triunfo,7,27,0.52,4.78,129.06,valencia,624
enero,8376,jueves,10,Samantha,Gonzalez,el triunfo,3,27,1.69,4.74,127.98,san cristobal,624
febrero,6025,lunes,6,Samantha,Garcia,el triunfo,1,19,0.87,4.34,82.46,valencia,567
marzo,4521,domingo,6,Isabella,Sanchez,el triunfo,5,3,1.23,1.96,5.88,cucuta,706
enero,4574,miercoles,9,Sofía,Perez,el triunfo,7,26,0.52,4.78,124.28,caracas,624
enero,1879,sabado,22,Pedro,Garcia,el triunfo,2,49,0.83,3.38,165.62,san cristobal,624
enero,1886,sabado,26,Juan,Lopez,el triunfo,7,91,0.52,4.78,434.98,san cristobal,624
febrero,9401,sabado,2,Sofía,Soto,el triunfo,5,78,1.23,1.96,152.88,caracas,567
febrero,3633,miercoles,7,Pedro,Rodriguez,el triunfo,3,21,1.69,4.74,99.54,cucuta,567
febrero,7211,viernes,28,Sofía,Torres,el triunfo,7,47,0.52,4.78,224.66,valencia,567
marzo,6715,jueves,22,Lucas,Perez,el triunfo,3,100,1.69,4.74,474.0,san cristobal,706
febrero,1161,viernes,18,Isabella,Perez,el triunfo,7,81,0.52,4.78,387.18,san cristobal,567
febrero,7751,jueves,9,Mia,Garcia,el triunfo,2,6,0.83,3.38,20.28,valencia,567
marzo,2608,sabado,22,Valentina,Gonzalez,el triunfo,0,55,1.25,3.24,178.2,cucuta,706
marzo,8980,lunes,14,Valentina,Lopez,el triunfo,1,96,0.87,4.34,416.64,valencia,706
marzo,1067,domingo,7,Lucas,Garcia,el triunfo,3,3,1.69,4.74,14.22,cucuta,706
marzo,7167,martes,4,Isabella,Gonzalez,el triunfo,3,20,1.69,4.74,94.8,caracas,706
febrero,4179,domingo,11,Valentina,Jimenez,el triunfo,7,66,0.52,4.78,315.48,san cristobal,567
enero,1244,lunes,24,Valentina,Garcia,el triunfo,1,60,0.87,4.34,260.4,valencia,624
marzo,6091,lunes,27,Samantha,Jimenez,el triunfo,7,68,0.52,4.78,325.04,valencia,706
enero,9731,martes,10,Andrea,Gonzalez,el triunfo,6,87,0.65,4.25,369.75,valencia,624
enero,9771,martes,2,Valentina,Martinez,el triunfo,4,5,1.8,4.88,24.4,san cristobal,624
enero,8083,jueves,19,Samantha,Rodriguez,el triunfo,4,73,1.8,4.88,356.24,caracas,624
enero,9499,martes,28,Isabella,Rodriguez,la felicidad,4,83,1.8,4.88,405.04,san cristobal,610
marzo,7067,domingo,18,Pedro,Torres,la felicidad,3,4,1.69,4.74,18.96,valencia,746
enero,9178,jueves,14,Isabella,Lopez,la felicidad,3,3,1.69,4.74,14.22,valencia,610
febrero,9512,miercoles,8,Samantha,Martinez,la felicidad,6,18,0.65,4.25,76.5,valencia,778
enero,8377,miercoles,12,Mia,Jimenez,la felicidad,2,97,0.83,3.38,327.86,cucuta,610
marzo,2011,sabado,2,Miguel,Sanchez,la felicidad,3,74,1.69,4.74,350.76,cucuta,746
febrero,5774,domingo,17,Mia,Rodriguez,la felicidad,2,74,0.83,3.38,250.12,cucuta,778
marzo,7955,viernes,14,Pedro,Sanchez,la felicidad,5,57,1.23,1.96,111.72,caracas,746
enero,8083,miercoles,3,Samantha,Rodriguez,la felicidad,7,54,0.52,4.78,258.12,san cristobal,610
febrero,7118,martes,23,Pedro,Perez,la felicidad,6,1,0.65,4.25,4.25,valencia,778
marzo,1953,jueves,29,Isabella,Jimenez,la felicidad,7,72,0.52,4.78,344.16,valencia,746
marzo,6843,jueves,17,Andrea,Lopez,la felicidad,0,66,1.25,3.24,213.84,cucuta,746
enero,7167,jueves,9,Isabella,Gonzalez,la felicidad,0,2,1.25,3.24,6.48,caracas,610
enero,1928,miercoles,8,Lucas,Gonzalez,la felicidad,6,39,0.65,4.25,165.75,san cristobal,610
marzo,1887,lunes,17,Pedro,Lopez,la felicidad,1,8,0.87,4.34,34.72,caracas,746
marzo,6737,viernes,24,Miguel,Lopez,la felicidad,1,43,0.87,4.34,186.62,valencia,746
enero,9512,viernes,12,Samantha,Martinez,la felicidad,1,17,0.87,4.34,73.78,valencia,610
febrero,6047,jueves,19,Valentina,Perez,la felicidad,0,80,1.25,3.24,259.2,cucuta,778
marzo,2678,viernes,20,Andrea,Sanchez,la felicidad,6,65,0.65,4.25,276.25,san cristobal,746
marzo,1876,viernes,5,Lucas,Lopez,la felicidad,5,55,1.23,1.96,107.8,cucuta,746
marzo,9401,martes,11,Sofía,Soto,la felicidad,7,6,0.52,4.78,28.68,caracas,746
enero,6136,martes,4,Andrea,Soto,la felicidad,0,90,1.25,3.24,291.6,san cristobal,610
enero,9731,domingo,15,Andrea,Gonzalez,la felicidad,1,63,0.87,4.34,273.42,san cristobal,610
marzo,7171,jueves,27,Sofía,Martinez,la felicidad,7,21,0.52,4.78,100.38,san cristobal,746
marzo,3307,domingo,29,Mia,Gonzalez,la felicidad,1,65,0.87,4.34,282.1,valencia,746
enero,1244,martes,28,Valentina,Garcia,la felicidad,3,86,1.69,4.74,407.64,caracas,610
enero,1589,domingo,4,Andrea,Martinez,la felicidad,3,4,1.69,4.74,18.96,valencia,610
marzo,9632,sabado,11,Isabella,Soto,la felicidad,7,9,0.52,4.78,43.02,cucuta,746
febrero,9771,domingo,27,Valentina,Martinez,la felicidad,0,89,1.25,3.24,288.36,cucuta,778
marzo,9184,sabado,24,Isabella,Torres,la felicidad,0,19,1.25,3.24,61.56,caracas,746
febrero,4712,viernes,4,Pedro,Gonzalez,la felicidad,0,87,1.25,3.24,281.88,san cristobal,778
marzo,8182,jueves,2,Juan,Torres,la felicidad,2,68,0.83,3.38,229.84,valencia,746
marzo,2962,sabado,5,Andrea,Garcia,la felicidad,4,41,1.8,4.88,200.08,cucuta,746
enero,1876,domingo,21,Lucas,Lopez,la felicidad,3,53,1.69,4.74,251.22,san cristobal,610
enero,2519,domingo,17,Mia,Perez,la felicidad,5,91,1.23,1.96,178.36,san cristobal,610
marzo,8083,jueves,21,Samantha,Rodriguez,la felicidad,3,89,1.69,4.74,421.86,caracas,746
marzo,8376,lunes,27,Samantha,Gonzalez,la felicidad,4,48,1.8,4.88,234.24,cucuta,746
febrero,7118,miercoles,8,Pedro,Perez,la felicidad,1,59,0.87,4.34,256.06,valencia,778
febrero,9401,lunes,22,Sofía,Soto,la felicidad,2,29,0.83,3.38,98.02,cucuta,778
marzo,4053,jueves,18,Isabella,Martinez,la felicidad,3,69,1.69,4.74,327.06,valencia,746
enero,2678,viernes,15,Andrea,Sanchez,la felicidad,1,14,0.87,4.34,60.76,valencia,610
marzo,2531,jueves,10,Lucas,Torres,la felicidad,4,98,1.8,4.88,478.24,san cristobal,746
enero,8023,martes,12,Valentina,Sanchez,la felicidad,3,52,1.69,4.74,246.48,valencia,610
febrero,1469,martes,27,Juan,Rodriguez,la felicidad,3,82,1.69,4.74,388.68,caracas,778
febrero,9771,viernes,20,Valentina,Martinez,la felicidad,7,97,0.52,4.78,463.66,caracas,778
marzo,6023,jueves,3,Lucas,Martinez,la felicidad,0,68,1.25,3.24,220.32,caracas,746
enero,8326,lunes,8,Sofía,Garcia,la felicidad,2,5,0.83,3.38,16.9,san cristobal,610
marzo,1161,miercoles,19,Isabella,Perez,la felicidad,6,66,0.65,4.25,280.5,caracas,746
febrero,3633,jueves,14,Pedro,Rodriguez,la felicidad,6,71,0.65,4.25,301.75,cucuta,778
enero,6136,lunes,1,Andrea,Soto,la felicidad,0,27,1.25,3.24,87.48,caracas,610
marzo,3307,miercoles,8,Mia,Gonzalez,el destino,6,70,0.65,4.25,297.5,caracas,763
febrero,8697,viernes,14,Sofía,Lopez,el destino,0,95,1.25,3.24,307.8,cucuta,735
marzo,1886,domingo,25,Juan,Lopez,el destino,7,47,0.52,4.78,224.66,caracas,763
febrero,4521,lunes,20,Isabella,Sanchez,el destino,4,72,1.8,4.88,351.36,cucuta,735
enero,1378,miercoles,10,Andrea,Rodriguez,el destino,1,59,0.87,4.34,256.06,san cristobal,505
febrero,8980,viernes,15,Valentina,Lopez,el destino,3,14,1.69,4.74,66.36,caracas,735
marzo,5815,miercoles,3,Lucas,Soto,el destino,3,47,1.69,4.74,222.78,valencia,763
febrero,1735,martes,14,Miguel,Soto,el destino,7,57,0.52,4.78,272.46,valencia,735
enero,8343,jueves,18,Lucas,Rodriguez,el destino,2,42,0.83,3.38,141.96,san cristobal,505
enero,3633,jueves,18,Pedro,Rodriguez,el destino,7,55,0.52,4.78,262.9,valencia,505
febrero,6270,domingo,17,Sofía,Sanchez,el destino,1,21,0.87,4.34,91.14,san cristobal,735
marzo,8023,martes,1,Valentina,Sanchez,el destino,6,18,0.65,4.25,76.5,caracas,763
febrero,1656,domingo,22,Andrea,Perez,el destino,2,45,0.83,3.38,152.1,san cristobal,735
febrero,4179,lunes,2,Valentina,Jimenez,el destino,4,30,1.8,4.88,146.4,san cristobal,735
enero,9499,martes,17,Isabella,Rodriguez,el destino,2,34,0.83,3.38,114.92,caracas,505
marzo,9178,sabado,14,Isabella,Lopez,el destino,4,50,1.8,4.88,244.0,cucuta,763
enero,1735,domingo,9,Miguel,Soto,el destino,1,99,0.87,4.34,429.66,san cristobal,505
marzo,8517,martes,3,Mia,Soto,el destino,6,17,0.65,4.25,72.25,caracas,763
marzo,7211,lunes,16,Sofía,Torres,el destino,3,60,1.69,4.74,284.4,san cristobal,763
enero,3635,miercoles,12,Juan,Martinez,el destino,7,26,0.52,4.78,124.28,san cristobal,505
enero,1161,jueves,8,Isabella,Perez,el destino,1,73,0.87,4.34,316.82,valencia,505
febrero,2977,martes,7,Valentina,Rodriguez,el destino,0,40,1.25,3.24,129.6,cucuta,735
enero,4309,domingo,3,Valentina,Torres,el destino,5,1,1.23,1.96,1.96,caracas,505
enero,7305,sabado,21,Miguel,Garcia,el destino,1,74,0.87,4.34,321.16,cucuta,505
marzo,7618,martes,24,Pedro,Soto,el destino,5,70,1.23,1.96,137.2,caracas,763
febrero,6737,lunes,28,Miguel,Lopez,el destino,6,36,0.65,4.25,153.0,valencia,735
enero,9499,lunes,5,Isabella,Rodriguez,el destino,4,1,1.8,4.88,4.88,cucuta,505
febrero,1656,sabado,8,Andrea,Perez,el destino,6,67,0.65,4.25,284.75,san cristobal,735
enero,7167,viernes,27,Isabella,Gonzalez,el destino,0,63,1.25,3.24,204.12,cucuta,505
enero,1953,viernes,27,Isabella,Jimenez,el destino,1,22,0.87,4.34,95.48,caracas,505
febrero,8377,domingo,26,Mia,Jimenez,el destino,4,76,1.8,4.88,370.88,caracas,735
febrero,5368,jueves,26,Miguel,Gonzalez,el destino,1,15,0.87,4.34,65.1,cucuta,735
febrero,8377,jueves,2,Mia,Jimenez,el destino,7,12,0.52,4.78,57.36,valencia,735
marzo,1656,jueves,23,Andrea,Perez,el destino,1,42,0.87,4.34,182.28,valencia,763
enero,7618,jueves,27,Pedro,Soto,el destino,2,67,0.83,3.38,226.46,caracas,505
marzo,3307,sabado,21,Mia,Gonzalez,el destino,7,92,0.52,4.78,439.76,caracas,763
enero,2743,miercoles,22,Miguel,Perez,el destino,3,81,1.69,4.74,383.94,valencia,505
enero,7401,jueves,17,Lucas,Sanchez,el destino,7,4,0.52,4.78,19.12,cucuta,505
enero,7067,sabado,13,Pedro,Torres,el destino,1,11,0.87,4.34,47.74,caracas,505
febrero,1244,domingo,17,Valentina,Garcia,el destino,0,50,1.25,3.24,162.0,san cristobal,735
marzo,7118,viernes,3,Pedro,Perez,el destino,5,1,1.23,1.96,1.96,valencia,763
febrero,1879,viernes,7,Pedro,Garcia,el destino,2,95,0.83,3.38,321.1,valencia,735
